booking_id,passenger_id,flight_id,route_key,airline_key,date_key,status,seat_number,total_paid_amount,payment_count
B1744,P1891,UK139,9f16374b2c912e79e7314809f36c7172,d813685481e1e769c9968895601aa06a,20250905,CANCELLED,10A,9225.17,1
B1745,P1820,UK139,9f16374b2c912e79e7314809f36c7172,d813685481e1e769c9968895601aa06a,20250520,CONFIRMED,27B,10889.16,1
B1746,P1467,SJ140,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20250831,CONFIRMED,34D,0.0,0
B1747,P1414,6F131,6ae5133ee42f35cd132a43580eeb7688,143c0deac2b49915503dd16a9f5462ba,20250420,CONFIRMED,9F,0.0,0
B1748,P1068,UK128,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20251115,PENDING,9A,13170.94,1
B1749,P1471,SJ219,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20260219,CONFIRMED,23D,0.0,0
B1750,P1103,SJ159,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20250921,PENDING,33D,0.0,0
B1751,P1757,UK192,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20250919,CONFIRMED,17E,14391.99,1
B1752,P1160,AI014,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20250813,CANCELLED,34F,0.0,0
B1753,P1199,SJ152,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20250808,CANCELLED,5C,4016.57,1
B1754,P1215,SJ060,8a783a606a385b3bfe750ffd23c30c03,fe10005e6631d2c82bc640a5b707027e,20260211,PENDING,3C,12013.34,1
B1755,P1945,AI127,96cabcf3c0a98d19c08ef1c8eeba1154,1d96baf00ff457518c392cdbc36d081e,20260217,CANCELLED,10F,4760.39,1
B1756,P1211,SJ096,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260127,PENDING,11F,0.0,0
B1757,P1507,AI215,b871fbfcad03d855bfddf41229297608,1d96baf00ff457518c392cdbc36d081e,20250424,PENDING,22B,1608.39,1
B1758,P1015,UK009,04f5fd88e0d3bf5692833a97649697b6,d813685481e1e769c9968895601aa06a,20260228,CANCELLED,26B,8260.94,1
B1759,P1497,AI171,71ffb94c38439501b7cb7532b20299ce,1d96baf00ff457518c392cdbc36d081e,20251026,PENDING,16F,10926.0,2
B1760,P1883,UK151,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20260114,CANCELLED,31B,12133.03,1
B1761,P1331,AI099,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20250522,CONFIRMED,15A,35672.39,4
B1762,P1716,UK050,04f5fd88e0d3bf5692833a97649697b6,d813685481e1e769c9968895601aa06a,20250604,CONFIRMED,32B,13897.13,2
B1763,P1876,UK092,71ffb94c38439501b7cb7532b20299ce,d813685481e1e769c9968895601aa06a,20251006,CANCELLED,3B,0.0,0
B1764,P1550,SJ058,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20250620,CANCELLED,13B,10528.45,1
B1765,P1600,SJ090,89b74decd3097ce93ec4cccfa8379efc,fe10005e6631d2c82bc640a5b707027e,20251221,CANCELLED,1C,23925.48,2
B1766,P1941,6F173,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20250907,CANCELLED,1F,0.0,0
B1767,P1255,AI186,dd9b7f73506b86ec79aa343e64a2fb35,1d96baf00ff457518c392cdbc36d081e,20251119,CONFIRMED,6D,10462.21,2
B1768,P1991,AI130,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260323,PENDING,13C,2835.7,1
B1769,P1765,SJ111,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20251123,INVALID,6F,2465.29,2
B1770,P1727,6F203,6ae5133ee42f35cd132a43580eeb7688,143c0deac2b49915503dd16a9f5462ba,20250804,CONFIRMED,8D,0.0,0
B1771,P1879,6F138,10db3418b17657f44f554b3a79b69f30,143c0deac2b49915503dd16a9f5462ba,20250524,PENDING,1F,6761.89,1
B1772,P1814,6F109,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20250829,UNKNOWN,10B,0.0,0
B1773,P1171,AI074,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20260101,PENDING,16E,11699.42,1
B1774,P1648,UK161,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260107,CANCELLED,1B,0.0,0
B1775,P1999,AI008,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20250619,CANCELLED,14B,13185.54,1
B1776,P1497,UK121,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20251227,CANCELLED,17A,16692.14,2
B1777,P1470,6F154,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20250426,CONFIRMED,11A,9927.3,1
B1778,P1383,6F161,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,143c0deac2b49915503dd16a9f5462ba,20250801,CONFIRMED,10D,0.0,0
B1779,P1689,6F153,cae609ae5d68de9a8792d0e2117d4ded,143c0deac2b49915503dd16a9f5462ba,20260201,PENDING,22B,8876.97,1
B1780,P1588,6F225,8a783a606a385b3bfe750ffd23c30c03,143c0deac2b49915503dd16a9f5462ba,20260210,PENDING,11B,0.0,0
B1781,P1699,AI191,9f16374b2c912e79e7314809f36c7172,1d96baf00ff457518c392cdbc36d081e,20260209,PENDING,18C,0.0,0
B1782,P1506,AI218,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20250818,CONFIRMED,25F,4755.95,1
B1783,P1991,6F267,317ae26badc5745d08250ee7a733dd0c,143c0deac2b49915503dd16a9f5462ba,20250928,PENDING,25D,8201.65,1
B1784,P1526,UK125,c9d4324c50c5e70095cd3e0446bcbd2d,d813685481e1e769c9968895601aa06a,20250820,CANCELLED,1B,1577.5,1
B1785,P1803,6F208,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20250819,PENDING,1B,2489.15,1
B1786,P1830,6F119,dd9b7f73506b86ec79aa343e64a2fb35,143c0deac2b49915503dd16a9f5462ba,20260212,CANCELLED,26B,14801.3,1
B1787,P1324,AI063,10db3418b17657f44f554b3a79b69f30,1d96baf00ff457518c392cdbc36d081e,20250711,CONFIRMED,1E,13330.68,3
B1788,P1213,UK016,8ff2523fe27e0b381e5ec1a14e29a704,d813685481e1e769c9968895601aa06a,20250605,CANCELLED,2B,0.0,0
B1789,P1207,6F048,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20260113,CANCELLED,30F,11758.27,1
B1790,P1168,6F266,edec40d16277592f865f6f96d12c6237,143c0deac2b49915503dd16a9f5462ba,20250423,CANCELLED,28A,4971.8,2
B1791,P1329,AI167,b871fbfcad03d855bfddf41229297608,1d96baf00ff457518c392cdbc36d081e,20260224,CONFIRMED,3C,0.0,0
B1792,P1279,6F165,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20260117,CONFIRMED,8E,0.0,0
B1793,P1977,SJ104,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20251125,CONFIRMED,14C,12515.25,1
B1794,P1304,UK160,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20250626,CONFIRMED,8D,0.0,0
B1795,P1145,UK160,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260321,PENDING,9C,11714.65,1
B1796,P1774,SJ230,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20251128,CONFIRMED,9B,0.0,0
B1797,P1515,AI042,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20250603,CANCELLED,1A,0.0,0
B1798,P1089,UK197,6ae5133ee42f35cd132a43580eeb7688,d813685481e1e769c9968895601aa06a,20250516,CONFIRMED,23E,14793.78,1
B1799,P1452,AI107,8a783a606a385b3bfe750ffd23c30c03,1d96baf00ff457518c392cdbc36d081e,20260205,PENDING,16E,0.0,0
B1800,P1059,SJ128,cae609ae5d68de9a8792d0e2117d4ded,fe10005e6631d2c82bc640a5b707027e,20250822,PENDING,7F,4478.56,1
B1801,P1310,6F121,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260414,PENDING,34F,0.0,0
B1802,P1527,AI111,12a0c17677be948b58459ad87ee14879,1d96baf00ff457518c392cdbc36d081e,20250630,INVALID,16B,2072.55,1
B1803,P1226,SJ137,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260221,CONFIRMED,24F,5663.2,1
B1804,P1473,AI232,cf98c283c13881769b3b684c7653eba9,1d96baf00ff457518c392cdbc36d081e,20251112,CONFIRMED,1F,9496.04,1
B1805,P1977,SJ113,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20251026,CONFIRMED,14B,0.0,0
B1806,P1540,AI117,10db3418b17657f44f554b3a79b69f30,1d96baf00ff457518c392cdbc36d081e,20250802,CANCELLED,17A,14488.78,1
B1807,P1662,6F185,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20250628,CANCELLED,12C,1759.8,1
B1808,P1756,AI194,71ffb94c38439501b7cb7532b20299ce,1d96baf00ff457518c392cdbc36d081e,20260126,PENDING,3B,0.0,0
B1809,P1781,UK045,a51d75f60b5853f2ce43d68ddc769a90,d813685481e1e769c9968895601aa06a,20260409,PENDING,13B,2114.98,1
B1810,P1078,6F228,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260320,CONFIRMED,34B,0.0,0
B1811,P1432,SJ190,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20260404,CANCELLED,25A,9625.29,1
B1812,P1800,AI156,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20260106,CANCELLED,8A,1736.99,1
B1813,P1152,AI104,a51d75f60b5853f2ce43d68ddc769a90,1d96baf00ff457518c392cdbc36d081e,20250421,INVALID,9D,0.0,0
B1814,P1788,UK033,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20250622,CONFIRMED,26C,9940.19,2
B1815,P1400,UK137,127ab6733de551c1aea35612b818c8d5,d813685481e1e769c9968895601aa06a,20250501,PENDING,3C,6355.84,2
B1816,P1278,UK214,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20250621,PENDING,20F,4762.94,1
B1817,P1056,6F033,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20250607,PENDING,28D,19018.62,2
B1818,P1976,AI114,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20251107,CONFIRMED,26B,4317.72,1
B1819,P1185,AI017,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20260119,CONFIRMED,21E,0.0,0
B1820,P1397,6F244,12a0c17677be948b58459ad87ee14879,143c0deac2b49915503dd16a9f5462ba,20251201,PENDING,18E,22474.87,2
B1821,P1604,6F160,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20251127,PENDING,1C,5390.05,1
B1822,P1787,6F088,cae609ae5d68de9a8792d0e2117d4ded,143c0deac2b49915503dd16a9f5462ba,20260105,CANCELLED,17D,7545.61,1
B1823,P1157,6F155,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20251126,CANCELLED,19E,7854.23,1
B1824,P1786,AI095,317ae26badc5745d08250ee7a733dd0c,1d96baf00ff457518c392cdbc36d081e,20260415,PENDING,9B,10599.9,1
B1825,P1692,6F139,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20250517,PENDING,5E,5950.28,1
B1826,P1358,6F101,127ab6733de551c1aea35612b818c8d5,143c0deac2b49915503dd16a9f5462ba,20250711,CANCELLED,19A,5128.12,1
B1827,P1439,AI054,8a783a606a385b3bfe750ffd23c30c03,1d96baf00ff457518c392cdbc36d081e,20250623,PENDING,20D,26463.98,2
B1828,P1588,SJ094,a51d75f60b5853f2ce43d68ddc769a90,fe10005e6631d2c82bc640a5b707027e,20250518,CANCELLED,25B,9418.44,1
B1829,P1465,6F217,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20260115,CANCELLED,4E,4847.06,1
B1830,P1662,6F100,c43ed166a8fa9fe1e85762faa8bf124b,143c0deac2b49915503dd16a9f5462ba,20260415,CANCELLED,23C,12651.33,1
B1831,P1445,6F081,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20260205,CONFIRMED,21C,25995.510000000002,2
B1832,P1749,SJ156,04f5fd88e0d3bf5692833a97649697b6,fe10005e6631d2c82bc640a5b707027e,20250617,CONFIRMED,4D,11197.41,1
B1833,P1800,6F060,cf98c283c13881769b3b684c7653eba9,143c0deac2b49915503dd16a9f5462ba,20250607,PENDING,27D,5872.19,1
B1834,P1742,UK129,89b74decd3097ce93ec4cccfa8379efc,d813685481e1e769c9968895601aa06a,20250814,CANCELLED,33E,7570.53,1
B1835,P1487,UK032,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20260207,CONFIRMED,2E,0.0,0
B1836,P1529,AI166,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20250923,PENDING,13A,0.0,0
B1837,P1072,SJ056,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20251031,PENDING,22F,39342.91,3
B1838,P1928,SJ101,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20250612,PENDING,18F,0.0,0
B1839,P1927,SJ065,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20250509,PENDING,9C,16796.17,2
B1840,P1700,SJ100,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20250419,PENDING,34A,7085.2,1
B1841,P1949,UK011,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20251024,CANCELLED,1E,0.0,0
B1842,P1016,6F062,671c750b52cf4817ef2aa56f2ace75b0,143c0deac2b49915503dd16a9f5462ba,20260217,PENDING,3B,9813.82,2
B1843,P1530,SJ176,dd9b7f73506b86ec79aa343e64a2fb35,fe10005e6631d2c82bc640a5b707027e,20250815,CANCELLED,23E,5648.049999999999,2
B1844,P1730,6F120,adc4b4919d4f952851b45aa0ac117018,143c0deac2b49915503dd16a9f5462ba,20251126,CONFIRMED,3B,7078.61,1
B1845,P1325,AI121,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20260305,PENDING,24A,3147.85,1
B1846,P1994,UK072,c43ed166a8fa9fe1e85762faa8bf124b,d813685481e1e769c9968895601aa06a,20250830,CONFIRMED,34F,8100.01,1
B1847,P1631,AI006,c43ed166a8fa9fe1e85762faa8bf124b,1d96baf00ff457518c392cdbc36d081e,20260406,CANCELLED,11B,10999.02,1
B1848,P1612,SJ231,cf98c283c13881769b3b684c7653eba9,fe10005e6631d2c82bc640a5b707027e,20250519,CANCELLED,30D,6682.0,2
B1849,P1545,SJ129,24879a2de7527581c3dbc2294134abe5,fe10005e6631d2c82bc640a5b707027e,20250624,INVALID,12E,0.0,0
B1850,P1595,6F110,bc77046451bd9d63487f804a25d5b6fc,143c0deac2b49915503dd16a9f5462ba,20250421,PENDING,33B,22212.88,2
B1851,P1920,6F231,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20251126,PENDING,2D,0.0,0
B1852,P1707,6F095,9f16374b2c912e79e7314809f36c7172,143c0deac2b49915503dd16a9f5462ba,20250809,CONFIRMED,33E,2491.83,1
B1853,P1841,UK054,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20250505,CONFIRMED,18F,8948.88,1
B1854,P1201,SJ123,4c4c8887c010c37d7c415aee9e223b86,fe10005e6631d2c82bc640a5b707027e,20250810,CONFIRMED,29D,33343.83,4
B1855,P1343,6F006,c43ed166a8fa9fe1e85762faa8bf124b,143c0deac2b49915503dd16a9f5462ba,20260104,PENDING,3D,21909.6,2
B1856,P1852,UK226,a51d75f60b5853f2ce43d68ddc769a90,d813685481e1e769c9968895601aa06a,20250504,PENDING,4E,25660.08,2
B1857,P1522,AI065,71ffb94c38439501b7cb7532b20299ce,1d96baf00ff457518c392cdbc36d081e,20260307,PENDING,17E,17650.920000000002,2
B1858,P1858,6F008,dd9b7f73506b86ec79aa343e64a2fb35,143c0deac2b49915503dd16a9f5462ba,20251125,UNKNOWN,10B,0.0,0
B1859,P1399,AI195,edec40d16277592f865f6f96d12c6237,1d96baf00ff457518c392cdbc36d081e,20251111,PENDING,7B,0.0,0
B1860,P1217,UK043,96cabcf3c0a98d19c08ef1c8eeba1154,d813685481e1e769c9968895601aa06a,20250801,UNKNOWN,3A,9531.5,2
B1861,P1444,AI125,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20251015,CONFIRMED,25E,9044.04,1
B1862,P1764,AI089,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20251005,PENDING,21A,0.0,0
B1863,P1221,UK019,225fb0760ffcd1233b1e4a61a511e724,d813685481e1e769c9968895601aa06a,20260212,CONFIRMED,22C,22928.67,2
B1864,P1382,UK078,225fb0760ffcd1233b1e4a61a511e724,d813685481e1e769c9968895601aa06a,20250927,CANCELLED,22C,10081.04,1
B1865,P1880,SJ009,cae609ae5d68de9a8792d0e2117d4ded,fe10005e6631d2c82bc640a5b707027e,20250728,CANCELLED,15E,11740.51,1
B1866,P1591,UK178,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260128,CONFIRMED,7A,4987.99,1
B1867,P1006,UK018,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20251123,CONFIRMED,13D,8158.17,1
B1868,P1271,SJ059,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20260410,CANCELLED,29E,0.0,0
B1869,P1738,UK108,cf98c283c13881769b3b684c7653eba9,d813685481e1e769c9968895601aa06a,20260204,CONFIRMED,19C,21553.27,2
B1870,P1015,6F045,225fb0760ffcd1233b1e4a61a511e724,143c0deac2b49915503dd16a9f5462ba,20250425,CANCELLED,5D,0.0,0
B1871,P1423,AI144,382e870b93a9172b725c021a093b911d,1d96baf00ff457518c392cdbc36d081e,20251004,CANCELLED,23E,0.0,0
B1872,P1523,AI244,adc4b4919d4f952851b45aa0ac117018,1d96baf00ff457518c392cdbc36d081e,20250709,PENDING,26E,14817.12,2
B1873,P1802,6F265,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20250425,CONFIRMED,11B,32289.57,3
B1874,P1752,6F108,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20260126,CONFIRMED,16E,24444.489999999998,3
B1875,P1020,6F069,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20250617,PENDING,17D,0.0,0
B1876,P1689,6F072,3994560a2c713f116680d065b7d4c478,143c0deac2b49915503dd16a9f5462ba,20250614,CANCELLED,18F,11290.32,1
B1877,P1938,6F096,71ffb94c38439501b7cb7532b20299ce,143c0deac2b49915503dd16a9f5462ba,20251109,CONFIRMED,33F,0.0,0
B1878,P1227,SJ233,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20251231,PENDING,31D,14778.71,1
B1879,P1784,AI203,4c4c8887c010c37d7c415aee9e223b86,1d96baf00ff457518c392cdbc36d081e,20251203,PENDING,9E,4682.98,1
B1880,P1287,UK147,671c750b52cf4817ef2aa56f2ace75b0,d813685481e1e769c9968895601aa06a,20260308,CONFIRMED,2E,11737.0,1
B1881,P1808,UK039,c9d4324c50c5e70095cd3e0446bcbd2d,d813685481e1e769c9968895601aa06a,20250826,PENDING,8E,0.0,0
B1882,P1133,6F216,b871fbfcad03d855bfddf41229297608,143c0deac2b49915503dd16a9f5462ba,20251017,CANCELLED,18B,0.0,0
B1883,P1983,AI214,671c750b52cf4817ef2aa56f2ace75b0,1d96baf00ff457518c392cdbc36d081e,20251117,PENDING,5B,7691.33,2
B1884,P1282,UK025,dd9b7f73506b86ec79aa343e64a2fb35,d813685481e1e769c9968895601aa06a,20250831,CANCELLED,31D,0.0,0
B1885,P1403,UK053,adc4b4919d4f952851b45aa0ac117018,d813685481e1e769c9968895601aa06a,20250810,CANCELLED,11B,9992.33,1
B1886,P1664,6F130,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20260212,INVALID,9D,0.0,0
B1887,P1065,6F247,96cabcf3c0a98d19c08ef1c8eeba1154,143c0deac2b49915503dd16a9f5462ba,20260309,PENDING,23F,9312.51,1
B1888,P1648,6F159,24879a2de7527581c3dbc2294134abe5,143c0deac2b49915503dd16a9f5462ba,20251225,CANCELLED,25C,14913.74,2
B1889,P1603,UK086,cae609ae5d68de9a8792d0e2117d4ded,d813685481e1e769c9968895601aa06a,20260224,CANCELLED,22C,0.0,0
B1890,P1436,6F102,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20250830,PENDING,12E,13732.45,1
B1891,P1828,UK186,c43ed166a8fa9fe1e85762faa8bf124b,d813685481e1e769c9968895601aa06a,20260126,CANCELLED,18D,4194.57,2
B1892,P1933,6F032,dd9b7f73506b86ec79aa343e64a2fb35,143c0deac2b49915503dd16a9f5462ba,20250824,PENDING,17F,0.0,0
B1893,P1258,6F186,c9d4324c50c5e70095cd3e0446bcbd2d,143c0deac2b49915503dd16a9f5462ba,20250802,CONFIRMED,19A,0.0,0
B1894,P1979,6F106,4c4c8887c010c37d7c415aee9e223b86,143c0deac2b49915503dd16a9f5462ba,20260224,CANCELLED,4F,0.0,0
B1895,P1965,AI021,96cabcf3c0a98d19c08ef1c8eeba1154,1d96baf00ff457518c392cdbc36d081e,20251005,CANCELLED,14E,54031.62,5
B1896,P1102,AI157,3994560a2c713f116680d065b7d4c478,1d96baf00ff457518c392cdbc36d081e,20251130,PENDING,11F,0.0,0
B1897,P1992,6F054,10db3418b17657f44f554b3a79b69f30,143c0deac2b49915503dd16a9f5462ba,20251101,PENDING,26F,16995.309999999998,2
B1898,P1566,AI187,6ae5133ee42f35cd132a43580eeb7688,1d96baf00ff457518c392cdbc36d081e,20251003,PENDING,10D,5718.04,1
B1899,P1768,SJ124,bc77046451bd9d63487f804a25d5b6fc,fe10005e6631d2c82bc640a5b707027e,20250928,PENDING,4B,3146.15,1
B1900,P1100,SJ223,89b74decd3097ce93ec4cccfa8379efc,fe10005e6631d2c82bc640a5b707027e,20251006,CANCELLED,11C,1212.98,1
B1901,P1197,UK103,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,d813685481e1e769c9968895601aa06a,20250425,CONFIRMED,21A,10787.49,1
B1902,P1812,SJ157,96cabcf3c0a98d19c08ef1c8eeba1154,fe10005e6631d2c82bc640a5b707027e,20260208,CONFIRMED,14F,0.0,0
B1903,P1225,6F242,9f16374b2c912e79e7314809f36c7172,143c0deac2b49915503dd16a9f5462ba,20251106,CONFIRMED,9B,0.0,0
B1904,P1942,UK213,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20250701,CONFIRMED,8B,5769.34,1
B1905,P1462,SJ120,71ffb94c38439501b7cb7532b20299ce,fe10005e6631d2c82bc640a5b707027e,20260213,PENDING,24B,0.0,0
B1906,P1236,AI035,317ae26badc5745d08250ee7a733dd0c,1d96baf00ff457518c392cdbc36d081e,20250811,CANCELLED,22B,11037.65,1
B1907,P1025,6F147,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260114,CANCELLED,1B,5451.44,1
B1908,P1120,SJ229,671c750b52cf4817ef2aa56f2ace75b0,fe10005e6631d2c82bc640a5b707027e,20250809,CANCELLED,23B,10746.849999999999,2
B1909,P1909,AI230,cae609ae5d68de9a8792d0e2117d4ded,1d96baf00ff457518c392cdbc36d081e,20251114,PENDING,31B,0.0,0
B1910,P1505,UK162,4c4c8887c010c37d7c415aee9e223b86,d813685481e1e769c9968895601aa06a,20250610,CANCELLED,5C,21554.05,2
B1911,P1181,AI066,89b74decd3097ce93ec4cccfa8379efc,1d96baf00ff457518c392cdbc36d081e,20250529,PENDING,27C,0.0,0
B1912,P1710,6F205,c9d4324c50c5e70095cd3e0446bcbd2d,143c0deac2b49915503dd16a9f5462ba,20250909,CANCELLED,19D,6279.57,1
B1913,P1813,AI124,27d0f59c48e41aa01667e01a8c02ec7b,1d96baf00ff457518c392cdbc36d081e,20250524,CONFIRMED,27B,15295.38,2
B1914,P1766,UK114,8a783a606a385b3bfe750ffd23c30c03,d813685481e1e769c9968895601aa06a,20251019,PENDING,20A,5079.38,1
B1915,P1633,AI231,96cabcf3c0a98d19c08ef1c8eeba1154,1d96baf00ff457518c392cdbc36d081e,20250603,CANCELLED,18B,1162.01,1
B1916,P1542,AI113,27d0f59c48e41aa01667e01a8c02ec7b,1d96baf00ff457518c392cdbc36d081e,20251030,CONFIRMED,7D,3156.86,1
B1917,P1983,UK180,edec40d16277592f865f6f96d12c6237,d813685481e1e769c9968895601aa06a,20250803,INVALID,27A,0.0,0
B1918,P1314,UK180,edec40d16277592f865f6f96d12c6237,d813685481e1e769c9968895601aa06a,20251007,CONFIRMED,2B,4095.5699999999997,2
B1919,P1990,6F080,89b74decd3097ce93ec4cccfa8379efc,143c0deac2b49915503dd16a9f5462ba,20260317,PENDING,7C,0.0,0
B1920,P1796,SJ095,317ae26badc5745d08250ee7a733dd0c,fe10005e6631d2c82bc640a5b707027e,20250511,PENDING,14A,0.0,0
B1921,P1617,SJ115,225fb0760ffcd1233b1e4a61a511e724,fe10005e6631d2c82bc640a5b707027e,20250424,CANCELLED,21F,9627.04,1
B1922,P1735,AI142,04f5fd88e0d3bf5692833a97649697b6,1d96baf00ff457518c392cdbc36d081e,20250514,CONFIRMED,7D,19566.92,2
B1923,P1272,UK169,bc77046451bd9d63487f804a25d5b6fc,d813685481e1e769c9968895601aa06a,20251128,CANCELLED,33F,8467.53,1
B1924,P1909,SJ041,27d0f59c48e41aa01667e01a8c02ec7b,fe10005e6631d2c82bc640a5b707027e,20250504,CANCELLED,27D,4739.01,1
B1925,P1231,UK171,8a783a606a385b3bfe750ffd23c30c03,d813685481e1e769c9968895601aa06a,20250420,CONFIRMED,7D,29535.22,3
B1926,P1419,AI081,24879a2de7527581c3dbc2294134abe5,1d96baf00ff457518c392cdbc36d081e,20251127,CANCELLED,18F,0.0,0
B1927,P1767,AI162,b6e2cc2aaf99f21f5582a5d4b9ae2a9f,1d96baf00ff457518c392cdbc36d081e,20260128,PENDING,27D,0.0,0
B1928,P1441,SJ037,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20260123,CANCELLED,6F,6983.66,1
B1929,P1495,SJ037,adc4b4919d4f952851b45aa0ac117018,fe10005e6631d2c82bc640a5b707027e,20251105,CONFIRMED,6A,0.0,0
